file,timestamp,2020-02-27T19:59:59
database,id,nrfa-public-13
database,name,UK National River Flow Archive
station,id,3001
station,name,Shin at Lairg
station,gridReference,NC581062
station,descriptionSummary,Station measuring flows between Loch Shin and diversion dam at Lairg.
station,descriptionGeneral,River section between main Loch Shin (HEP) dam and diversion dam at Lairg.
station,descriptionFlowRecord,1953-56 data pre-dates the start of impoundment (and includes important 1955 recession). 1957 data are compensation flows only.
dataType,id,gdf
dataType,name,Gauged Daily Flow
dataType,parameter,Flow
dataType,units,m3/s
dataType,period,day (P1D)
dataType,measurementType,Mean
data,first,1953-10-01
data,last,1957-11-30
1957-06-04,3.002
1957-06-05,3.087
1957-06-06,3.115
1957-06-07,2.973
1957-06-08,3.002
1957-06-09,5.437
1957-06-10,3.256
1957-06-11,2.973
1957-06-12,2.973
1957-06-13,2.973
1957-06-14,2.888
1957-06-15,2.888
1957-06-16,5.125
1957-06-17,3.200
1957-06-18,3.002
1957-06-19,3.002
1957-06-20,2.888
1957-06-21,2.775
1957-06-22,2.860
1957-06-23,5.267
1957-06-24,3.172
1957-06-25,2.860
1957-06-26,2.860
1957-06-27,2.832
1957-06-28,2.803
1957-06-29,2.775
1957-06-30,5.097
1957-07-01,3.313
1957-07-02,2.803
1957-07-03,3.030
1957-07-04,3.398
1957-07-05,3.256
1957-07-06,3.313
1957-07-07,6.513
1957-07-08,4.219
1957-07-09,3.596
1957-07-10,3.568
1957-07-11,3.398
1957-07-12,3.398
1957-07-13,3.625
1957-07-14,5.975
1957-07-15,3.681
1957-07-16,3.370
1957-07-17,3.228
1957-07-18,3.313
1957-07-19,3.313
1957-07-20,3.426
1957-07-21,5.975
1957-07-22,3.568
1957-07-23,3.370
1957-07-24,3.398
1957-07-25,3.398
1957-07-26,4.389
1957-07-27,9.373
1957-07-28,16.990
1957-07-29,10.080
1957-07-30,9.628
1957-07-31,9.543
1957-08-01,9.486
1957-08-02,7.787
1957-08-03,3.256
1957-08-04,3.313
1957-08-05,3.228
1957-08-06,2.973
1957-08-07,3.030
1957-08-08,3.058
1957-08-09,4.304
1957-08-10,4.757
1957-08-11,5.635
1957-08-12,3.370
1957-08-13,3.143
1957-08-14,3.398
1957-08-15,3.879
1957-08-16,3.398
1957-08-17,3.370
1957-08-18,5.862
1957-08-19,3.851
1957-08-20,3.370
1957-08-21,3.370
1957-08-22,3.370
1957-08-23,3.398
1957-08-24,4.899
1957-08-25,6.768
1957-08-26,4.163
1957-08-27,3.823
1957-08-28,3.794
1957-08-29,3.738
1957-08-30,3.964
1957-08-31,3.964
1957-09-01,7.164
1957-09-02,4.446
1957-09-03,3.964
1957-09-04,4.191
1957-09-05,4.191
1957-09-06,5.777
1957-09-07,21.630
1957-09-08,22.370
1957-09-09,28.600
1957-09-10,23.900
1957-09-11,22.510
1957-09-12,24.320
1957-09-13,24.070
1957-09-14,25.680
1957-09-15,35.680
1957-09-16,36.250
1957-09-17,28.600
1957-09-18,25.680
1957-09-19,39.360
1957-09-20,73.910
1957-09-21,75.890
1957-09-22,70.510
1957-09-23,11.500
1957-09-24,9.401
1957-09-25,5.748
1957-09-26,5.890
1957-09-27,6.145
1957-09-28,5.295
1957-09-29,8.382
1957-09-30,4.531
1957-10-01,4.531
1957-10-02,4.559
1957-10-03,4.899
1957-10-04,8.438
1957-10-05,9.883
1957-10-06,9.911
1957-10-07,10.960
1957-10-08,11.870
1957-10-09,12.010
1957-10-10,11.950
1957-10-11,3.058
1957-10-12,2.832
1957-10-13,2.832
1957-10-14,2.945
1957-10-15,2.973
1957-10-16,9.260
1957-10-17,9.826
1957-10-18,9.911
1957-10-19,3.058
1957-10-20,6.286
1957-10-21,22.260
1957-10-22,34.260
1957-10-23,36.250
1957-10-24,36.250
1957-10-25,36.250
1957-10-26,36.250
1957-10-27,36.250
1957-10-28,36.250
1957-10-29,36.250
1957-10-30,36.250
1957-10-31,36.250
1957-11-01,36.250
1957-11-02,36.250
1957-11-03,36.250
1957-11-04,33.980
1957-11-05,33.980
1957-11-06,27.180
1957-11-07,12.010
1957-11-08,32.850
1957-11-09,32.850
1957-11-10,21.830
1957-11-11,20.130
1957-11-12,18.410
1957-11-13,21.070
1957-11-14,18.940
1957-11-15,22.770
1957-11-16,55.220
1957-11-17,71.360
1957-11-18,4.191
1957-11-19,2.209
1957-11-20,2.577
1957-11-21,3.200
1957-11-22,3.172
1957-11-23,3.058
1957-11-24,3.030
1957-11-25,2.973
1957-11-26,3.058
1957-11-27,3.058
1957-11-28,3.256
1957-11-29,3.143
1957-11-30,3.115
